org.apache.commons.math3.linear.DecompositionSolver,2.6115797445875E-05
org.apache.commons.math3.ml.neuralnet.sofm.NeighbourhoodSizeFunctionFactory,0.000130579
org.apache.commons.math3.geometry.euclidean.threed.OutlineExtractor,0.0004178528
org.apache.commons.math3.optim.linear.LinearObjectiveFunction,0.000261158
org.apache.commons.math3.linear.NonSquareMatrixException,0
org.apache.commons.math3.ml.clustering.MultiKMeansPlusPlusClusterer,0.0008879371
org.apache.commons.math3.geometry.euclidean.threed.Segment,0
org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,0.0002872738
org.apache.commons.math3.ml.neuralnet.FeatureInitializerFactory,0.0004439686
org.apache.commons.math3.special.Gamma,0.0037606748
org.apache.commons.math3.geometry.partitioning.SubHyperplane,2.6115797445875E-05
org.apache.commons.math3.optim.PointVectorValuePair,0.0001566948
org.apache.commons.math3.linear.NonSquareOperatorException,0
org.apache.commons.math3.optim.linear.LinearConstraint,0.0001566948
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,0.0016191794
org.apache.commons.math3.analysis.function.Divide,0
org.apache.commons.math3.geometry.euclidean.threed.NotARotationMatrixException,0
org.apache.commons.math3.util.Precision,0.0115170667
org.apache.commons.math3.optimization.univariate.BracketFinder,0.0017497584
org.apache.commons.math3.random.RandomAdaptor,0.0006006633
org.apache.commons.math3.optimization.linear.UnboundedSolutionException,0.0001044632
org.apache.commons.math3.transform.FastFourierTransformer,0.0005484317
org.apache.commons.math3.geometry.partitioning.BoundaryProjection,0
org.apache.commons.math3.ml.distance.EarthMoversDistance,0
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentile,0.0033167063
org.apache.commons.math3.analysis.function.Exp,0
org.apache.commons.math3.ml.clustering.Clusterable,0
org.apache.commons.math3.ml.neuralnet.sofm.util.ExponentialDecayFunction,7.8347392337625E-05
org.apache.commons.math3.distribution.LogisticDistribution,0.0013057899
org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizer,0
org.apache.commons.math3.geometry.euclidean.oned.Vector1D,0.0004962002
org.apache.commons.math3.ml.distance.CanberraDistance,2.6115797445875E-05
org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolator,0.0015147163
org.apache.commons.math3.genetics.FixedElapsedTime,2.6115797445875E-05
org.apache.commons.math3.optimization.BaseMultivariateOptimizer,0
org.apache.commons.math3.stat.correlation.Covariance,0.0007312423
